datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
10/15/2024 4:00:00 PM,10/15/2024 12:00:00 PM,SOUTH,9.985
10/15/2024 4:00:00 PM,10/15/2024 12:00:00 PM,WEST,4076.740
10/15/2024 4:00:00 PM,10/15/2024 12:00:00 PM,RTO,4216.692
10/15/2024 4:00:00 PM,10/15/2024 12:00:00 PM,RFC,4206.707
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,MIDATL,102.547
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,OTHER,11.683
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,SOUTH,6.824
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,WEST,3645.652
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,RTO,3755.023
10/15/2024 3:00:00 PM,10/15/2024 11:00:00 AM,RFC,3748.199
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,MIDATL,94.884
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,OTHER,12.413
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,SOUTH,17.659
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,WEST,3436.559
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,RTO,3549.102
10/15/2024 2:00:00 PM,10/15/2024 10:00:00 AM,RFC,3531.443
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,MIDATL,86.446
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,OTHER,13.077
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,SOUTH,9.346
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,WEST,2933.936
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,RTO,3029.728
10/15/2024 1:00:00 PM,10/15/2024 9:00:00 AM,RFC,3020.382
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,MIDATL,115.530
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,OTHER,14.216
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,SOUTH,44.407
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,WEST,3109.748
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,RTO,3269.685
10/15/2024 12:00:00 PM,10/15/2024 8:00:00 AM,RFC,3225.278
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,MIDATL,159.254
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,OTHER,14.861
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,SOUTH,82.193
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,WEST,3186.969
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,RTO,3428.416
10/15/2024 11:00:00 AM,10/15/2024 7:00:00 AM,RFC,3346.223
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,MIDATL,178.435
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,OTHER,13.547
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,SOUTH,81.518
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,WEST,3019.978
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,RTO,3279.931
10/15/2024 10:00:00 AM,10/15/2024 6:00:00 AM,RFC,3198.413
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,MIDATL,166.996
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,OTHER,11.682
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,SOUTH,66.889
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,WEST,2774.542
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,RTO,3008.427
10/15/2024 9:00:00 AM,10/15/2024 5:00:00 AM,RFC,2941.538
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,MIDATL,163.622
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,OTHER,10.187
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,SOUTH,53.208
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,WEST,2286.835
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,RTO,2503.665
10/15/2024 8:00:00 AM,10/15/2024 4:00:00 AM,RFC,2450.457
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,MIDATL,185.162
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,OTHER,9.709
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,SOUTH,65.494
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,WEST,2371.238
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,RTO,2621.894
10/15/2024 7:00:00 AM,10/15/2024 3:00:00 AM,RFC,2556.400
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,MIDATL,225.342
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,OTHER,9.561
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,SOUTH,95.800
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,WEST,2313.994
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,RTO,2635.136
10/15/2024 6:00:00 AM,10/15/2024 2:00:00 AM,RFC,2539.336
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,MIDATL,238.972
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,OTHER,9.590
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,SOUTH,92.257
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,WEST,2232.755
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,RTO,2563.984
10/15/2024 5:00:00 AM,10/15/2024 1:00:00 AM,RFC,2471.727
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,MIDATL,180.113
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,OTHER,10.321
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,SOUTH,181.398
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,WEST,2266.908
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,RTO,2628.419
10/15/2024 4:00:00 AM,10/15/2024 12:00:00 AM,RFC,2447.021
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,MIDATL,237.339
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,OTHER,11.211
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,SOUTH,237.088
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,WEST,2406.602
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,RTO,2881.029
10/15/2024 3:00:00 AM,10/14/2024 11:00:00 PM,RFC,2643.941
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,MIDATL,274.868
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,OTHER,12.037
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,SOUTH,222.653
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,WEST,2427.519
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,RTO,2925.040
10/15/2024 2:00:00 AM,10/14/2024 10:00:00 PM,RFC,2702.387
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,MIDATL,276.449
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,OTHER,13.256
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,SOUTH,235.841
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,WEST,1877.436
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,RTO,2389.726
10/15/2024 1:00:00 AM,10/14/2024 9:00:00 PM,RFC,2153.885
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,MIDATL,316.074
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,OTHER,13.871
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,SOUTH,221.138
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,WEST,1747.066
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,RTO,2284.278
10/15/2024 12:00:00 AM,10/14/2024 8:00:00 PM,RFC,2063.140
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,MIDATL,362.912
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,OTHER,14.530
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,SOUTH,210.643
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,WEST,1855.998
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,RTO,2429.553
10/14/2024 11:00:00 PM,10/14/2024 7:00:00 PM,RFC,2218.910
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,MIDATL,424.222
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,OTHER,14.240
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,SOUTH,201.559
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,WEST,2243.761
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,RTO,2869.542
10/14/2024 10:00:00 PM,10/14/2024 6:00:00 PM,RFC,2667.983
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,MIDATL,513.867
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,OTHER,13.580
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,SOUTH,237.895
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,WEST,2570.200
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,RTO,3321.962
10/14/2024 9:00:00 PM,10/14/2024 5:00:00 PM,RFC,3084.067
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,MIDATL,609.161
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,OTHER,13.293
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,SOUTH,237.110
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,WEST,2644.647
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,RTO,3490.918
10/14/2024 8:00:00 PM,10/14/2024 4:00:00 PM,RFC,3253.808
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,MIDATL,608.912
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,OTHER,12.382
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,SOUTH,261.934
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,WEST,2630.372
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,RTO,3501.218
10/14/2024 7:00:00 PM,10/14/2024 3:00:00 PM,RFC,3239.284
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,MIDATL,612.265
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,OTHER,13.378
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,SOUTH,265.374
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,WEST,2375.626
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,RTO,3253.265
10/14/2024 6:00:00 PM,10/14/2024 2:00:00 PM,RFC,2987.891
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,MIDATL,680.677
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,OTHER,12.824
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,SOUTH,279.310
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,WEST,2302.854
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,RTO,3262.841
10/14/2024 5:00:00 PM,10/14/2024 1:00:00 PM,RFC,2983.531
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,MIDATL,717.741
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,OTHER,12.218
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,SOUTH,262.789
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,WEST,2760.114
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,RTO,3740.644
10/14/2024 4:00:00 PM,10/14/2024 12:00:00 PM,RFC,3477.855
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,MIDATL,760.832
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,OTHER,11.700
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,SOUTH,222.397
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,WEST,3450.581
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,RTO,4433.810
10/14/2024 3:00:00 PM,10/14/2024 11:00:00 AM,RFC,4211.413
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,MIDATL,701.014
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,OTHER,11.839
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,SOUTH,199.914
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,WEST,4667.776
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,RTO,5568.704
10/14/2024 2:00:00 PM,10/14/2024 10:00:00 AM,RFC,5368.790
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,MIDATL,698.059
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,OTHER,11.747
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,SOUTH,200.689
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,WEST,5252.791
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,RTO,6151.539
10/14/2024 1:00:00 PM,10/14/2024 9:00:00 AM,RFC,5950.850
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,MIDATL,806.721
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,OTHER,11.815
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,SOUTH,203.268
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,WEST,5841.925
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,RTO,6851.914
10/14/2024 12:00:00 PM,10/14/2024 8:00:00 AM,RFC,6648.646
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,MIDATL,848.666
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,OTHER,11.292
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,SOUTH,223.523
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,WEST,6266.820
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,RTO,7339.009
10/14/2024 11:00:00 AM,10/14/2024 7:00:00 AM,RFC,7115.486
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,MIDATL,737.185
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,OTHER,12.120
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,SOUTH,220.887
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,WEST,6754.822
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,RTO,7712.894
10/14/2024 10:00:00 AM,10/14/2024 6:00:00 AM,RFC,7492.007
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,MIDATL,729.065
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,OTHER,11.553
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,SOUTH,217.515
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,WEST,7295.029
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,RTO,8241.609
10/14/2024 9:00:00 AM,10/14/2024 5:00:00 AM,RFC,8024.094
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,MIDATL,605.788
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,OTHER,10.906
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,SOUTH,233.326
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,WEST,7658.351
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,RTO,8497.465
10/14/2024 8:00:00 AM,10/14/2024 4:00:00 AM,RFC,8264.139
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,MIDATL,396.331
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,OTHER,10.955
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,SOUTH,237.801
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,WEST,7682.280
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,RTO,8316.412
10/14/2024 7:00:00 AM,10/14/2024 3:00:00 AM,RFC,8078.611
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,MIDATL,233.904
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,OTHER,10.916
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,SOUTH,231.648
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,WEST,7403.953
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,RTO,7869.505
10/14/2024 6:00:00 AM,10/14/2024 2:00:00 AM,RFC,7637.857
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,MIDATL,229.842
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,OTHER,11.319
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,SOUTH,253.125
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,WEST,7274.682
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,RTO,7757.649
10/14/2024 5:00:00 AM,10/14/2024 1:00:00 AM,RFC,7504.524
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,MIDATL,275.876
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,OTHER,11.880
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,SOUTH,265.639
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,WEST,7127.359
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,RTO,7668.874
10/14/2024 4:00:00 AM,10/14/2024 12:00:00 AM,RFC,7403.235
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,MIDATL,299.776
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,OTHER,13.325
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,SOUTH,266.120
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,WEST,6774.247
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,RTO,7340.143
10/14/2024 3:00:00 AM,10/13/2024 11:00:00 PM,RFC,7074.023
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,MIDATL,386.727
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,OTHER,14.583
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,SOUTH,275.133
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,WEST,6965.410
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,RTO,7627.270
10/14/2024 2:00:00 AM,10/13/2024 10:00:00 PM,RFC,7352.137
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,MIDATL,438.652
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,OTHER,15.897
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,SOUTH,270.524
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,WEST,7239.947
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,RTO,7949.123
10/14/2024 1:00:00 AM,10/13/2024 9:00:00 PM,RFC,7678.599
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,MIDATL,459.626
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,OTHER,16.760
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,SOUTH,255.720
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,WEST,6885.618
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,RTO,7600.964
10/14/2024 12:00:00 AM,10/13/2024 8:00:00 PM,RFC,7345.244
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,MIDATL,329.341
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,OTHER,17.142
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,SOUTH,261.610
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,WEST,6697.049
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,RTO,7288.000
10/13/2024 11:00:00 PM,10/13/2024 7:00:00 PM,RFC,7026.390
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,MIDATL,235.833
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,OTHER,17.311
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,SOUTH,231.727
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,WEST,6875.578
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,RTO,7343.138
10/13/2024 10:00:00 PM,10/13/2024 6:00:00 PM,RFC,7111.411
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,MIDATL,331.556
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,OTHER,16.911
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,SOUTH,218.459
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,WEST,6607.049
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,RTO,7157.064
10/13/2024 9:00:00 PM,10/13/2024 5:00:00 PM,RFC,6938.605
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,MIDATL,436.117
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,OTHER,16.842
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,SOUTH,243.209
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,WEST,7057.580
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,RTO,7736.906
10/13/2024 8:00:00 PM,10/13/2024 4:00:00 PM,RFC,7493.697
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,MIDATL,506.087
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,OTHER,15.868
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,SOUTH,222.010
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,WEST,7033.095
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,RTO,7761.192
10/13/2024 7:00:00 PM,10/13/2024 3:00:00 PM,RFC,7539.182
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,MIDATL,417.498
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,OTHER,14.925
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,SOUTH,219.200
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,WEST,7003.697
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,RTO,7640.395
10/13/2024 6:00:00 PM,10/13/2024 2:00:00 PM,RFC,7421.195
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,MIDATL,434.758
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,OTHER,14.137
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,SOUTH,206.340
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,WEST,6163.150
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,RTO,6804.248
10/13/2024 5:00:00 PM,10/13/2024 1:00:00 PM,RFC,6597.908
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,MIDATL,480.965
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,OTHER,13.990
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,SOUTH,213.093
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,WEST,5162.529
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,RTO,5856.587
10/13/2024 4:00:00 PM,10/13/2024 12:00:00 PM,RFC,5643.494
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,MIDATL,502.404
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,OTHER,13.613
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,SOUTH,191.098
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,WEST,4075.114
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,RTO,4768.616
10/13/2024 3:00:00 PM,10/13/2024 11:00:00 AM,RFC,4577.518
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,MIDATL,474.872
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,OTHER,13.647
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,SOUTH,131.856
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,WEST,2990.110
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,RTO,3596.838
10/13/2024 2:00:00 PM,10/13/2024 10:00:00 AM,RFC,3464.982
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,MIDATL,403.183
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,OTHER,14.155
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,SOUTH,146.840
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,WEST,2776.654
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,RTO,3326.677
10/13/2024 1:00:00 PM,10/13/2024 9:00:00 AM,RFC,3179.837
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,MIDATL,472.199
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,OTHER,13.297
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,SOUTH,182.735
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,WEST,3124.628
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,RTO,3779.562
10/13/2024 12:00:00 PM,10/13/2024 8:00:00 AM,RFC,3596.827
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,MIDATL,594.791
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,OTHER,12.544
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,SOUTH,163.726
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,WEST,3042.909
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,RTO,3801.426
10/13/2024 11:00:00 AM,10/13/2024 7:00:00 AM,RFC,3637.700
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,MIDATL,595.546
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,OTHER,11.459
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,SOUTH,144.915
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,WEST,3178.529
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,RTO,3918.990
10/13/2024 10:00:00 AM,10/13/2024 6:00:00 AM,RFC,3774.075
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,MIDATL,594.145
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,OTHER,10.734
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,SOUTH,133.883
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,WEST,3117.884
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,RTO,3845.912
10/13/2024 9:00:00 AM,10/13/2024 5:00:00 AM,RFC,3712.029
10/13/2024 8:00:00 AM,10/13/2024 4:00:00 AM,MIDATL,578.183
10/13/2024 8:00:00 AM,10/13/2024 4:00:00 AM,OTHER,10.674
10/13/2024 8:00:00 AM,10/13/2024 4:00:00 AM,SOUTH,151.385
